#python metaPathwayMap/scripts/metaPathwayMap.py -pwy static/databases/PlantCyc/pathways.dat.cid.all -canopus static/tmp/canopus_summary_adducts.tsv -jaccard 0.7 -log static/tmp/log2.out
#ExptID	CANOPUS_MostSpecific	MetaboliteMatch	Jaccard	MetabolitesPathway
3_massbank_compounds_SAMPR100378-1	5'-deoxy-5'-thionucleosides	S-ADENOSYLMETHIONINE|59789	0.790323	BSUBPOLYAMSYN-PWY|spermidine_biosynthesis_I	Component-5
3_massbank_compounds_SAMPR100378-1	5'-deoxy-5'-thionucleosides	S-ADENOSYLMETHIONINE|59789	0.790323	PWY-6730|methylhalides_biosynthesis_(plants)	Component-5
3_massbank_compounds_SAMPR100378-1	5'-deoxy-5'-thionucleosides	S-ADENOSYLMETHIONINE|59789	0.790323	PWY-5912|2'-deoxymugineic_acid_phytosiderophore_biosynthesis	Component-5
3_massbank_compounds_SAMPR100378-1	5'-deoxy-5'-thionucleosides	S-ADENOSYLMETHIONINE|59789	0.790323	METHIONINE-DEG1-PWY|L-methionine_degradation_I_(to_L-homocysteine)	Component-5
3_massbank_compounds_SAMPR100378-1	5'-deoxy-5'-thionucleosides	S-ADENOSYLMETHIONINE|59789	0.790323	PWY-5041|<i>S</i>-adenosyl-L-methionine_cycle_II	Component-5
3_massbank_compounds_SAMPR100378-1	5'-deoxy-5'-thionucleosides	S-ADENOSYLMETHIONINE|59789	0.790323	ARGSPECAT-PWY|spermine_biosynthesis	Component-5
3_massbank_compounds_SAMPR100378-1	5'-deoxy-5'-thionucleosides	S-ADENOSYLMETHIONINE|59789	0.790323	PWY-7270|L-methionine_salvage_cycle_II_(plants)	Component-5
3_massbank_compounds_SAMPR100378-1	5'-deoxy-5'-thionucleosides	S-ADENOSYLMETHIONINE|59789	0.790323	SAM-PWY|S-adenosyl-L-methionine_biosynthesis	Component-5
3_massbank_compounds_SAMPR100378-1	5'-deoxy-5'-thionucleosides	S-ADENOSYLMETHIONINE|59789	0.790323	PWY-5957|L-nicotianamine_biosynthesis	Component-5
3_massbank_compounds_SAMPR100378-1	5'-deoxy-5'-thionucleosides	S-ADENOSYLMETHIONINE|59789	0.790323	ETHYL-PWY|ethylene_biosynthesis_I_(plants)	Component-5
4_massbank_compounds_AtropineRIKENPlaSMA000869-1	Amino_acids_and_derivatives	L-HYOSCYAMINE|58164	0.909091	PWY-5317|hyoscyamine_and_scopolamine_biosynthesis	Component-139
4_massbank_compounds_AtropineRIKENPlaSMA000869-1	Amino_acids_and_derivatives	L-HYOSCYAMINE|58164	0.909091	PWY-7341|superpathway_of_hyoscyamine_and_scopolamine_biosynthesis	Component-139
4_massbank_compounds_AtropineRIKENPlaSMA000869-1	Amino_acids_and_derivatives	CPD-2202|15645	0.857143	PWY-5317|hyoscyamine_and_scopolamine_biosynthesis	Component-139
4_massbank_compounds_AtropineRIKENPlaSMA000869-1	Amino_acids_and_derivatives	CPD-2202|15645	0.857143	PWY-7341|superpathway_of_hyoscyamine_and_scopolamine_biosynthesis	Component-139
4_massbank_compounds_AtropineRIKENPlaSMA000869-1	Amino_acids_and_derivatives	CPD-7996|6506	0.750000	PWY-5317|hyoscyamine_and_scopolamine_biosynthesis	Component-139
4_massbank_compounds_AtropineRIKENPlaSMA000869-1	Amino_acids_and_derivatives	CPD-7996|6506	0.750000	PWY-7341|superpathway_of_hyoscyamine_and_scopolamine_biosynthesis	Component-139
0_massbank_compounds_ShikimateEMBL-MCF_spec24932-1	Cyclitols_and_derivatives	SHIKIMATE|36208	0.736842	PWY-6163|chorismate_biosynthesis_from_3-dehydroquinate	Component-194
12_massbank_compounds_PlumbaginVF-NPL-QEHF003321-1	Naphthoquinones	CPD-4461|8273	0.833333	PWY-6314|plumbagin_biosynthesis	Component-12
12_massbank_compounds_PlumbaginVF-NPL-QEHF003321-1	Naphthoquinones	HYDROXYNAPHTHOQUINONE|15794	0.833333	PWY-5795|juglone_biosynthesis	Component-162
8_massbank_compounds_CurcuminBML00308-1	Curcuminoids	CPD-6602|3962	0.838710	PWY-6432|curcuminoid_biosynthesis	Component-12
8_massbank_compounds_CurcuminBML00308-1	Curcuminoids	CPD-6602|3962	0.838710	PWY-4421|curcumin_glucoside_biosynthesis	Component-239
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	PELARGONIDIN-3-GLUCOSIDE-CMPD|31967	0.770833	PWY-5312|superpathway_of_anthocyanin_biosynthesis_(from_pelargonidin_3-O-glucoside)	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	PELARGONIDIN-3-GLUCOSIDE-CMPD|31967	0.770833	PWY-7679|anthocyanidin_acylglucoside_and_acylsambubioside_biosynthesis	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	PELARGONIDIN-3-GLUCOSIDE-CMPD|31967	0.770833	PWY-7678|anthocyanidin_sambubioside_biosynthesis	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	PELARGONIDIN-3-GLUCOSIDE-CMPD|31967	0.770833	PWY-7261|anthocyanidin_3-malylglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	PELARGONIDIN-3-GLUCOSIDE-CMPD|31967	0.770833	PWY-5286|anthocyanidin_sophoroside_metabolism	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	PELARGONIDIN-3-GLUCOSIDE-CMPD|31967	0.770833	PWY-7259|pelargonidin_diglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	PELARGONIDIN-3-GLUCOSIDE-CMPD|31967	0.770833	PWY-7267|anthocyanin_biosynthesis_(pelargonidin_3-<i>O</i>-glucoside)	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	PELARGONIDIN-3-GLUCOSIDE-CMPD|31967	0.770833	PWY-5139|pelargonidin_conjugates_biosynthesis	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	PELARGONIDIN-3-GLUCOSIDE-CMPD|31967	0.770833	PWY-5268|salvianin_biosynthesis	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	CPD-14969|75750	0.763636	PWY-7171|flavonol_acylglucoside_biosynthesis_II	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	CPD-7117|31463	0.725490	PWY-7260|delphinidin_diglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	CPD-7117|31463	0.725490	PWY-5295|ternatin_C5_biosynthesis	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	CPD-7117|31463	0.725490	PWY-5310|superpathway_of_anthocyanin_biosynthesis_(from_delphinidin_3-<i>O</i>-glucoside)	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	CPD-7117|31463	0.725490	PWY-5153|anthocyanin_biosynthesis_(delphinidin_3-O-glucoside)	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	CPD-7117|31463	0.725490	PWY-7678|anthocyanidin_sambubioside_biosynthesis	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	CPD-7117|31463	0.725490	PWY-7261|anthocyanidin_3-malylglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	CPD-7117|31463	0.725490	PWY-5286|anthocyanidin_sophoroside_metabolism	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	CPD-7117|31463	0.725490	PWY-5307|gentiodelphin_biosynthesis	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	CPD-7117|31463	0.725490	PWY-7458|violdelphin_biosynthesis	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	CPD1F-766|28426	0.725490	PWY-7679|anthocyanidin_acylglucoside_and_acylsambubioside_biosynthesis	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	CPD1F-766|28426	0.725490	PWY-7262|rose_anthocyanin_biosynthesis_II_(via_cyanidin_3-<i>O</i>-&beta;-<i>D</i>-glucoside)	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	CPD1F-766|28426	0.725490	PWY-5313|superpathway_of_anthocyanin_biosynthesis_(from_cyanidin_and_cyanidin_3-<i>O</i>-glucoside)	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	CPD1F-766|28426	0.725490	PWY-7678|anthocyanidin_sambubioside_biosynthesis	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	CPD1F-766|28426	0.725490	PWY-7261|anthocyanidin_3-malylglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	CPD1F-766|28426	0.725490	PWY-5286|anthocyanidin_sophoroside_metabolism	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	CPD1F-766|28426	0.725490	PWY-5284|shisonin_biosynthesis	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	CPD1F-766|28426	0.725490	PWY-7256|cyanidin_diglucoside_biosynthesis_(acyl-glucose_dependent)	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	CPD1F-766|28426	0.725490	PWY-7450|anthocyanidin_modification_(<i>Arabidopsis</i>)	Component-6
10_massbank_compounds_Malvidin-3-O-galactosidePR100789-1	Anthocyanins	CPD1F-766|28426	0.725490	PWY-7452|cyanidin_dimalonylglucoside_biosynthesis	Component-6
2_massbank_compounds_HyoscyamineRIKENPlaSMA000481-1	Amino_acids_and_derivatives	L-HYOSCYAMINE|58164	0.909091	PWY-5317|hyoscyamine_and_scopolamine_biosynthesis	Component-139
2_massbank_compounds_HyoscyamineRIKENPlaSMA000481-1	Amino_acids_and_derivatives	L-HYOSCYAMINE|58164	0.909091	PWY-7341|superpathway_of_hyoscyamine_and_scopolamine_biosynthesis	Component-139
2_massbank_compounds_HyoscyamineRIKENPlaSMA000481-1	Amino_acids_and_derivatives	CPD-2202|15645	0.857143	PWY-5317|hyoscyamine_and_scopolamine_biosynthesis	Component-139
2_massbank_compounds_HyoscyamineRIKENPlaSMA000481-1	Amino_acids_and_derivatives	CPD-2202|15645	0.857143	PWY-7341|superpathway_of_hyoscyamine_and_scopolamine_biosynthesis	Component-139
2_massbank_compounds_HyoscyamineRIKENPlaSMA000481-1	Amino_acids_and_derivatives	CPD-7996|6506	0.750000	PWY-5317|hyoscyamine_and_scopolamine_biosynthesis	Component-139
2_massbank_compounds_HyoscyamineRIKENPlaSMA000481-1	Amino_acids_and_derivatives	CPD-7996|6506	0.750000	PWY-7341|superpathway_of_hyoscyamine_and_scopolamine_biosynthesis	Component-139
5_massbank_compounds_ProlineEMBL-MCF_spec388968-1	D-alpha-amino_acids	PRO|60039	0.821429	CITRULBIO-PWY|L-citrulline_biosynthesis	Component-11
5_massbank_compounds_ProlineEMBL-MCF_spec388968-1	D-alpha-amino_acids	PRO|60039	0.821429	PWY-6922|L-<i>N<sup>&delta;</sup></i>-acetylornithine_biosynthesis	Component-11
5_massbank_compounds_ProlineEMBL-MCF_spec388968-1	D-alpha-amino_acids	PRO|60039	0.821429	PWY-4281|L-proline_biosynthesis_IV	Component-107
5_massbank_compounds_ProlineEMBL-MCF_spec388968-1	D-alpha-amino_acids	PRO|60039	0.821429	PWY-3341|L-proline_biosynthesis_III	Component-11
5_massbank_compounds_ProlineEMBL-MCF_spec388968-1	D-alpha-amino_acids	PRO|60039	0.821429	ARG-PRO-PWY|L-arginine_degradation_VI_(arginase_2_pathway)	Component-11
5_massbank_compounds_ProlineEMBL-MCF_spec388968-1	D-alpha-amino_acids	PRO|60039	0.821429	PROUT-PWY|L-proline_degradation	Component-11
9_massbank_compounds_TricolorinASelf-1	Oligosaccharides	CPD-8665|62771	0.750000	PWY-5398|crocetin_esters_biosynthesis	Component-91
9_massbank_compounds_TricolorinASelf-1	Oligosaccharides	CPD-8666|79068	0.750000	PWY-5398|crocetin_esters_biosynthesis	Component-91
9_massbank_compounds_TricolorinASelf-1	Oligosaccharides	CPD-2187|90507	0.714286	PWY-782|glycolipid_desaturation	Component-168
9_massbank_compounds_TricolorinASelf-1	Oligosaccharides	CPD-2187|90507	0.714286	PWYIO2-1|glycerolipid_acyl_chain_desaturation_(Chlamydomonas)	Component-199
